	SNF2_14	SNF2_15	SNF2_31	SNF2_33	SNF2_42	SNF2_44	WT_02	WT_18	WT_20	WT_39	WT_42	WT_45
YKR032W	1	0	0	0	0	0	0	0	0	0	0	0
YKL132C	222	202	177	226	151	208	154	142	83	130	122	175
YKL223W	0	0	0	0	0	0	1	0	0	0	0	0
YKL078W	95	42	53	140	39	102	251	185	67	198	131	442
YKL001C	551	451	404	717	360	522	270	226	237	214	190	253
YKR040C	1	0	0	1	0	0	0	1	0	0	0	0
YKL046C	3407	2906	2744	3800	2477	2721	1665	1878	1529	1672	1664	2753
YKR017C	621	418	428	726	354	670	448	363	252	286	287	469
YKL058W	1033	728	643	1272	616	992	719	641	474	505	555	848
YKL208W	303	380	310	349	269	366	209	188	192	194	163	232
YKR005C	83	58	56	122	43	76	90	39	32	54	62	97
YKR034W	0	3	4	4	3	1	5	2	1	2	0	1
YKL060C	146496	166349	139592	184999	117508	129107	120368	115847	113638	136687	115083	202324
YKL030W	2	0	0	10	1	5	2	7	0	1	0	0
YKL162C-A	47	53	61	69	34	63	7	8	7	10	3	5
YKR091W	882	909	885	1152	636	1257	1267	1240	1145	820	1273	1449
YKL096C-B	12	7	16	33	6	22	7	6	4	6	7	6
YKL171W	900	632	650	984	597	973	537	558	397	441	530	715
YKL025C	913	596	579	1116	593	954	718	719	441	526	555	858
YKL023W	887	550	482	1109	600	814	373	383	280	276	369	439
tR(UCU)K	2	0	1	3	0	0	0	2	0	0	1	2
YKL215C	826	482	501	964	548	778	487	555	369	371	481	650
YKL136W	20	14	7	36	13	34	19	11	9	7	11	16
YKL033W	378	224	205	441	225	306	291	279	166	237	246	355
YKR023W	677	492	511	1055	491	731	444	376	305	354	417	568
YKR067W	2014	905	866	1964	936	1835	1027	1140	802	707	1022	1077
YKL098W	900	740	784	1210	657	992	685	614	568	511	574	870
YKL114C	910	462	465	1178	538	905	527	512	319	374	490	667
YKL145W	5818	4701	4328	7327	4580	4933	3292	3721	3032	3029	3321	4973
YKL057C	1135	532	606	1207	583	1020	768	728	399	445	623	923
YKL106C-A	3	2	0	5	0	4	5	0	2	2	2	1
YKL128C	1172	1328	1138	1468	974	1059	909	856	731	881	738	1534
YKL008C	1405	930	915	1741	875	1426	1620	1310	790	964	1202	1721
YKL029C	694	1038	742	953	694	577	1001	939	1046	1588	861	2017
YKR047W	97	17	13	168	78	108	67	79	21	27	80	49
YKL066W	285	96	81	386	135	378	145	168	98	61	149	105
YKL119C	288	202	168	350	196	292	254	224	157	165	207	265
YEL041W	251	201	178	268	173	240	154	133	106	112	130	126
YER011W	174	135	135	267	118	194	2387	1912	1297	2258	2052	4756
YER158W-A	50	29	15	55	41	42	41	37	32	30	38	47
snR53	2	1	0	1	2	3	2	3	2	1	1	3
YER056C-A	4435	4176	3903	5370	3390	4653	4486	3549	3022	3364	3193	5657
YEL067C	129	138	159	125	81	109	63	73	44	69	49	104
YEL054C	1653	1574	1247	2154	1135	1710	2209	1559	1204	1527	1385	2245
YEL047C	2191	1809	1621	2395	1419	1864	1479	1368	1258	1270	1337	2107
YER146W	117	111	91	148	91	189	74	55	44	62	67	77
YER159C	483	605	539	682	400	508	547	543	537	530	482	768
YER084W	66	73	77	98	62	107	27	28	18	30	30	54
YER183C	512	402	387	650	349	507	356	322	251	248	297	416
YEL009C-A	0	1	1	2	1	2	1	2	0	1	2	0
YEL059C-A	150	128	142	193	104	177	72	48	102	61	76	89
YER172C	1018	572	597	1233	609	966	938	851	480	637	810	1205
YER092W	626	800	631	784	579	604	359	291	314	355	291	407
YEL008C-A	0	0	0	0	0	0	0	0	0	0	0	0
YEL032W	1339	923	960	1512	828	1151	879	877	544	842	714	1382
YEL010W	1	0	0	0	2	2	0	0	0	1	0	2
YEL040W	2358	3062	2817	3606	2240	2226	5056	4530	4802	5987	4244	8682
YEL059W	68	89	86	113	33	102	43	42	34	38	39	53
YER105C	1251	698	627	1426	794	1020	1010	1022	584	802	907	1406
YEL053C	594	354	333	850	442	570	582	516	284	381	465	637
YEL046C	3036	2734	2354	3487	2106	2571	3038	2949	2438	2921	2843	4778
YER137C	37	26	22	50	35	33	32	18	10	13	16	30
YER013W	634	414	401	827	426	641	388	345	223	294	334	563
YER147C-A	124	56	59	179	67	100	117	131	64	110	78	118
YEL036C	1871	1661	1761	2521	1276	1858	1577	1411	986	1325	1248	2358
YER094C	4122	3513	3595	4931	3123	3297	2270	2695	2279	2161	2353	3865
YER038C	111	60	56	125	84	122	142	147	64	82	95	139
YEL034W	0	0	0	0	0	0	0	0	0	0	0	0
YER144C	1213	1006	773	1440	919	1228	1006	1051	610	759	750	1159
YER069W	691	653	518	844	599	640	264	302	403	292	328	344
YEL066W	575	616	525	642	512	597	129	152	149	118	144	271
YER161C	1247	756	849	1692	787	1195	929	750	541	718	708	1105
YER131W	7635	6386	5553	10203	5535	7565	9081	7732	5682	7338	6513	12370
YER027C	1009	1060	891	1299	867	1035	784	884	724	749	817	1163
tH(GUG)E2	1	3	1	4	0	1	3	3	1	4	1	0
YER088C-A	143	88	105	172	77	146	78	88	89	63	92	127
YER002W	1293	634	762	2090	736	1246	1345	1029	616	932	949	1577
YEL062W	368	199	204	371	247	332	237	201	134	155	217	276
YEL074W	17	15	24	33	12	25	20	10	13	13	13	24
YER142C	641	323	275	795	377	654	307	347	225	200	351	253
YER035W	673	612	542	849	486	754	548	472	389	435	489	616
YER145C	4682	4727	4440	6386	3475	4385	2959	2721	1518	2058	2181	3937
YER176W	1207	895	842	1509	822	1154	882	791	562	715	776	1126
YER071C	179	124	94	249	118	207	128	130	102	84	108	133
YER150W	405	616	560	568	419	627	664	639	1367	1106	528	941
YER177W	11825	11686	9313	14550	9762	11674	8087	9376	7554	8080	8886	12279
YER123W	650	418	402	859	380	605	560	482	359	387	421	642
YEL018W	324	160	189	396	220	284	145	135	84	115	123	205
YER116C	456	455	467	614	367	481	341	342	264	288	273	471
YER043C	7825	8843	9182	10530	6092	7012	8543	7083	7190	8046	6486	13852
YEL004W	188	110	107	252	139	207	188	168	117	105	154	189
YER141W	1703	1197	1105	1967	1159	1506	1254	1394	970	1085	1198	1676
YER170W	254	219	232	312	183	283	167	171	138	152	142	234
YER047C	940	672	665	1267	687	989	494	414	265	350	365	601
YER132C	540	339	340	671	328	537	445	386	255	343	314	631
YEL068C	261	283	225	337	178	296	165	125	117	141	133	223
YER080W	1524	908	801	1979	1085	1459	889	967	628	612	800	1006
YER052C	1671	1425	1269	2151	1094	1509	1664	1594	1660	1540	1622	2163
YER070W	736	571	619	998	541	583	1000	861	580	869	749	1758
YEL007W	1156	1061	1047	1596	1009	1394	1326	1127	798	899	989	1634
tE(UUC)E2	0	2	0	1	0	0	0	0	0	2	0	0
YER068C-A	0	3	2	4	1	1	1	2	2	1	1	0
YER115C	491	308	301	589	296	532	349	294	198	188	280	407
tS(AGA)E	0	0	0	0	0	0	0	0	0	0	0	0
YER076C	350	372	360	453	274	364	238	260	228	222	220	401
YEL021W	0	0	0	0	0	0	0	0	0	0	0	0
YEL026W	2510	2259	2720	3931	1943	2712	3107	2412	1755	2398	2022	4382
YER040W	613	509	459	702	438	663	355	393	319	350	379	510
YEL016C	494	404	378	616	363	429	387	385	289	331	338	576
YER012W	2364	2069	1857	3142	1859	2506	1741	1751	1384	1351	1522	2116
YER190W	5	2	2	3	5	1	1	6	7	4	5	6
YER185W	68	31	34	81	35	71	42	35	39	27	24	36
YER189W	0	0	0	0	0	0	0	0	0	0	0	0
YEL060C	6059	6189	4790	7203	4613	5747	3773	4350	4060	3914	3920	4996
YEL052W	1565	1369	1235	1920	1092	1576	1023	1015	884	815	880	1343
YER149C	92	81	63	133	77	87	94	95	48	95	83	140
YER111C	652	226	263	721	402	471	249	276	157	181	289	311
YER081W	9859	9902	7498	12094	8154	7815	784	717	616	690	665	1299
YER010C	774	817	805	1023	638	870	473	447	401	358	417	598
YER018C	935	1256	1494	1194	829	978	592	524	686	540	545	951
YEL076C	0	0	0	0	0	0	0	0	0	0	0	0
YEL018C-A	0	0	0	0	0	0	0	0	0	1	0	0
YER072W	1922	1853	1940	2518	1688	1873	3157	2909	2834	2558	2882	4535
YER093C	772	422	415	884	542	759	529	490	295	390	445	688
YER178W	7579	6542	5876	8622	5540	6626	4004	4366	3538	3654	3937	6130
YER030W	1532	968	842	2045	877	1470	739	737	478	634	727	838
YER128W	85	85	71	121	56	104	86	54	56	66	44	113
YER003C	1693	1181	1108	2163	1185	1622	1352	1367	906	1047	1230	1743
YER163C	1005	1083	876	1141	800	985	504	549	587	506	530	770
YEL005C	287	190	171	323	153	303	200	173	110	125	160	186
YER173W	347	261	267	474	217	314	235	199	141	156	183	300
YEL065W	628	408	376	803	394	604	1306	1379	593	802	938	1916
YEL055C	996	504	532	1239	554	817	1046	967	448	734	834	1484
YER029C	818	560	630	1084	498	982	611	437	338	374	545	667
YER089C	2327	1791	1864	2500	1664	1893	1260	1544	1328	1499	1550	2431
YER179W	213	173	161	239	139	254	146	134	115	103	170	174
YEL011W	6026	4657	3860	5890	3852	5302	3675	5479	4191	3386	5026	5013
YER166W	2088	1700	1762	2687	1543	2010	1304	1413	1041	1237	1368	1937
YER061C	373	498	282	396	373	362	308	344	420	361	288	428
YER082C	532	298	417	808	329	454	669	601	315	590	467	1185
YER118C	940	856	799	1343	752	1034	726	661	429	566	640	1034
YER152C	1542	1477	1490	1825	1334	1358	675	811	712	727	725	1254
YER107C	1016	886	910	1388	757	977	870	845	633	732	747	1455
YER020W	1741	1965	1556	1868	1488	1701	1471	1746	1479	1349	1275	2169
YER125W	2566	1724	1644	2936	1386	2122	1824	1807	1435	1581	1505	2504
YER122C	2359	1313	1375	2877	1384	2093	1974	1955	1185	1517	1792	2404
YER038W-A	0	0	0	0	0	2	1	0	0	0	0	0
YER057C	1895	2406	2142	2386	1722	2118	1608	1349	1397	1493	1360	2267
YEL033W	282	61	42	450	114	388	460	369	107	129	389	217
YER006W	1412	781	865	1952	823	1168	1702	1364	762	1361	1242	2392
YER007W	122	53	66	163	56	150	124	105	41	59	61	96
YER078W-A	7	4	5	11	5	12	7	1	2	4	3	3
tA(UGC)E	0	0	0	2	1	0	1	0	0	0	0	0
YEL002C	2717	2283	1881	3503	1972	2623	1693	1692	1246	1436	1656	2269
YEL064C	345	279	214	395	203	363	190	212	126	181	202	249
YER103W	669	414	414	669	401	639	469	459	432	408	413	555
YER007C-A	1132	954	915	1531	875	1162	1053	831	628	752	736	1228
snR80	19	2	1	1	3	5	9	12	4	2	4	6
YER093C-A	224	244	245	271	192	326	153	148	135	118	137	207
YER120W	2985	1971	1992	3515	2047	2862	1798	2006	1377	1528	1710	2668
YER033C	477	304	248	507	348	451	308	359	235	254	303	354
YER054C	627	476	530	730	414	663	224	354	355	200	385	321
tV(AAC)E2	0	0	0	0	0	2	0	0	0	0	0	0
YER164W	1775	882	986	2188	1109	1638	1015	1128	650	789	985	1465
YER139C	199	121	90	217	115	173	123	111	76	92	116	118
snR52	1	1	0	1	1	5	2	2	0	0	5	0
YEL042W	2094	1196	1195	2480	1375	1649	1309	1420	786	1072	1182	2029
YER190C-A	0	0	0	0	0	0	0	0	0	0	0	0
tS(UGA)E	5	0	0	6	3	1	1	3	3	0	2	2
YER008C	1720	1156	1183	2054	1135	1532	1018	1097	609	843	1007	1456
YER114C	1251	923	930	1571	894	1065	797	933	460	772	758	1363
YER034W	342	283	277	446	241	365	231	190	195	162	170	268
YEL008W	39	19	19	24	17	29	10	7	9	5	9	15
YER014W	513	287	301	590	378	454	282	305	204	216	272	353
YER143W	1090	963	889	1435	929	1179	857	943	733	656	786	1161
YER053C-A	4	6	2	7	1	11	4	4	3	5	2	7
YER028C	674	473	520	772	364	788	761	723	277	427	497	1046
YER048C	2654	1592	1551	3256	1774	2237	1225	1343	1022	1139	1266	1831
YER044C	586	566	495	738	467	680	843	746	694	665	802	891
YEL039C	534	489	413	607	361	585	469	461	424	388	504	444
YER053C	1051	970	763	1253	810	972	1769	1981	1797	1938	1627	2253
tQ(UUG)E1	0	1	1	0	1	1	0	1	0	0	0	0
YEL034C-A	11	32	18	32	11	27	34	18	16	34	30	35
YER155C	2358	1319	1122	2886	1562	2089	1624	1664	950	1179	1528	1872
snR4	125	58	34	114	42	90	108	84	67	56	72	84
YER050C	696	491	434	978	449	819	537	482	325	339	506	625
YER031C	2227	2307	2079	2853	1700	2175	1732	1735	1423	1522	1581	2422
YER037W	242	169	170	254	128	255	605	546	483	415	630	619
YEL049W	26	28	25	25	20	33	21	9	7	15	13	31
tQ(UUG)E2	0	0	0	0	1	0	1	0	0	0	0	0
YEL006W	606	407	352	733	408	581	514	491	349	373	419	654
YER100W	1077	693	674	1372	753	1030	902	760	578	625	736	1015
YER181C	13	2	6	6	3	13	11	8	3	5	6	6
YER015W	330	148	150	316	180	351	247	309	223	184	281	286
YER129W	1323	792	770	1609	760	1144	893	945	539	816	840	1399
YER172C-A	0	0	0	0	0	0	0	0	0	0	0	0
tR(UCU)E	0	0	0	0	0	0	0	0	0	0	0	0
YEL072W	231	157	140	252	133	200	129	98	62	89	93	119
YEL075C	0	0	0	0	0	1	0	0	0	0	0	0
YER048W-A	535	471	342	595	398	554	370	352	244	274	325	426
YER051W	327	207	220	427	211	354	257	235	136	169	225	257
YER171W	555	319	320	685	327	519	648	457	310	401	411	758
YER078C	1007	551	613	1187	627	926	495	559	368	410	460	676
YER169W	595	374	360	687	384	596	593	598	390	418	417	745
YEL003W	364	302	201	550	281	386	408	356	208	284	278	425
YEL077W-A	0	0	0	0	0	0	0	0	0	0	0	0
YEL017C-A	1939	2352	1740	2927	1428	2024	2096	1592	1397	2037	1643	2015
YER133W	3146	1490	1397	3884	1696	2775	2223	2086	1231	1505	1919	2181
YER152W-A	0	0	1	4	0	0	1	0	0	2	1	1
YER060W	591	578	494	796	457	615	523	500	442	514	386	751
YER186C	562	307	277	747	403	548	465	466	299	336	412	516
YER188W	200	241	249	234	144	184	124	113	119	164	88	216
YEL045C	70	130	91	99	45	72	126	64	76	141	104	96
YER022W	759	540	482	1050	543	773	522	490	304	402	494	727
YER148W-A	7	0	0	20	3	4	2	4	0	0	3	2
YER157W	509	214	234	538	306	466	409	353	177	250	304	413
YER014C-A	0	0	0	0	0	0	0	0	0	0	0	0
YEL076C-A	0	0	0	0	0	0	0	0	0	0	0	0
YEL038W	1790	1513	1464	2034	1258	1759	872	860	816	845	863	1287
YER066W	354	230	238	370	179	330	189	210	169	155	182	231
YER098W	853	471	460	981	580	797	420	498	292	337	445	560
YEL035C	25	20	21	29	21	24	7	10	3	8	3	9
RPR1	129	29	22	37	17	28	42	85	129	39	38	55
YER063W	1995	946	877	2444	1081	1900	924	875	694	611	799	1015
YER127W	234	150	196	385	120	208	389	285	187	333	272	655
YER154W	1234	1024	1085	1622	884	1321	933	875	719	745	814	1320
YER032W	403	230	222	475	233	433	282	245	152	216	235	336
YER180C-A	63	56	49	74	53	51	82	68	43	58	62	102
YEL071W	6939	4249	5087	9142	3738	6202	2494	2132	1631	1708	1901	2790
tK(CUU)E2	0	0	0	0	0	0	0	0	0	0	0	0
YEL057C	81	42	30	104	34	97	47	37	23	23	45	32
YEL069C	21	20	20	29	23	25	27	39	22	27	31	59
YEL043W	1389	1435	1483	1764	1094	1530	973	942	737	869	902	1441
YER096W	84	43	39	87	54	64	33	21	34	38	33	55
YER017C	1837	1271	1379	2196	1167	1740	1181	1132	814	900	1035	1576
YEL019C	60	42	35	59	39	56	36	34	31	38	26	56
YER009W	2903	2991	2515	3549	2217	2925	2622	2309	2091	2381	2359	3873
YER104W	138	142	89	179	115	154	91	91	66	94	93	134
YER067W	0	0	0	0	0	0	0	0	0	0	0	0
SCR1	3827	179	191	316	77	181	167	1466	2294	102	208	138
YER044C-A	18	20	7	27	13	16	19	22	11	13	9	17
YER101C	271	177	149	293	168	255	188	197	117	146	139	231
YER121W	134	129	116	157	120	194	87	88	91	68	78	85
YER019C-A	2878	3495	3073	3869	2516	2936	2112	1943	1758	1826	1673	2956
tE(UUC)E1	1	1	0	3	1	1	1	1	0	0	1	1
YEL050C	699	585	540	819	435	644	563	474	393	440	442	676
YER062C	1390	1608	1268	1562	1152	1446	1108	1375	1527	1164	1329	1507
YER006C-A	9	2	5	30	7	17	17	16	5	5	16	20
YER016W	1274	1046	1041	1755	1015	987	755	835	588	741	732	1276
YEL025C	1029	537	528	1259	640	930	613	616	358	477	571	735
YER024W	773	503	698	862	380	859	325	303	219	276	284	425
YER023W	2725	3337	2993	3263	2130	2539	1941	1791	1863	1947	1696	3030
YER079W	954	887	820	1301	799	1251	541	528	398	451	472	572
YER136W	4197	2409	2312	4908	2520	3693	2257	2413	1711	1965	2165	2977
YER151C	1121	691	724	1531	733	1046	990	921	555	766	812	1297
YEL029C	264	147	147	310	134	208	239	200	129	170	176	292
YER065C	1312	1069	1305	1511	782	1360	715	626	597	539	604	1021
YEL050W-A	35	18	21	44	21	46	29	21	13	14	28	25
YER085C	0	0	0	0	0	1	0	0	0	0	1	0
YER147C	666	576	632	801	450	601	372	352	271	327	309	603
YER064C	1606	1347	1497	1965	1145	1585	1519	1644	1516	1645	1603	2247
YER119C	1166	1153	1185	1295	978	1224	599	671	686	552	636	851
YEL020C-B	3	3	5	10	3	3	1	4	7	2	3	4
YER068W	1135	810	912	1434	823	1330	819	769	539	625	709	1174
YER158C	499	360	332	550	399	567	468	345	168	289	292	546
YER138W-A	5	2	0	5	3	6	22	18	13	5	25	19
YER130C	555	417	358	741	381	543	716	641	348	537	534	849
YEL015W	1449	1033	940	1697	1039	1407	1204	1109	747	930	1006	1580
tK(CUU)E1	1	1	0	1	0	1	0	0	0	0	1	1
YER153C	212	176	182	221	133	128	130	169	104	156	123	320
YER137W-A	1	2	0	1	1	0	0	0	0	1	0	1
YER113C	711	478	454	861	410	610	556	502	312	383	397	730
YEL030W	229	119	110	191	131	165	144	151	109	84	119	144
YER083C	1346	1222	1130	1596	1095	1603	875	820	786	659	738	1158
YER167W	1295	882	918	1596	773	1333	849	928	563	746	738	1125
YEL032C-A	0	0	0	0	0	0	0	0	0	0	0	0
YEL073C	78	87	58	79	52	89	56	65	92	55	72	72
tV(AAC)E1	0	0	0	0	0	0	0	0	0	0	0	0
YER005W	698	577	541	829	484	658	670	548	392	556	473	856
YER102W	2852	2100	1657	3423	1655	2453	3278	2617	1828	2958	2654	3521
YER046W	359	361	340	484	213	439	220	212	170	168	201	298
YER023C-A	0	0	0	0	0	0	0	0	0	0	0	0
YEL031W	5031	3303	3341	6151	3245	4133	3671	3743	2626	3298	3229	5269
YER075C	250	161	148	331	164	243	311	207	100	166	178	428
YER073W	3755	2730	2175	3602	2536	2564	3080	3908	3297	3498	3714	5023
YEL027W	7786	7763	6497	11256	6004	6987	5853	5778	4953	6574	5896	9118
YEL024W	552	421	378	596	412	546	357	410	370	368	418	460
YER049W	1131	733	758	1573	720	924	1332	1136	644	1051	978	1925
YER175W-A	18	10	6	26	15	30	29	24	21	5	17	18
YEL037C	3284	2651	2730	4097	2342	3017	1887	2124	1833	1848	2081	3156
YER134C	187	208	181	236	164	212	195	184	136	150	136	245
YER088C	5175	5533	4453	6288	4683	5570	2963	3493	2501	3259	3146	5014
YER175C	333	189	162	418	183	345	222	199	188	155	231	202
tG(GCC)E	0	0	0	1	0	3	1	0	1	0	0	0
YER021W	2915	1635	1482	3477	1804	2759	1928	1921	1271	1341	1912	2141
YER004W	2568	2733	2549	3270	1882	2559	1230	1085	1180	961	1151	1592
YER087C-A	21	13	7	35	16	29	19	11	16	8	19	25
YEL017W	626	571	555	867	494	700	489	455	345	373	403	594
YER106W	12	6	2	15	4	12	7	2	3	3	2	5
YER066C-A	201	143	110	253	84	247	282	194	185	173	225	150
YER117W	9125	8539	7272	12283	6794	8617	9056	7519	6225	7916	7191	12176
YER145C-A	21	17	8	14	13	9	14	15	10	6	16	22
YER076W-A	27	14	12	28	11	32	31	19	8	17	22	22
YER187W	288	297	313	373	186	268	101	111	102	98	96	191
snR14	42	9	12	30	14	39	8	21	16	10	8	12
YER046W-A	11	0	0	12	0	13	3	3	1	1	5	0
YER168C	510	310	254	625	312	496	412	395	214	315	344	498
YER124C	444	298	238	526	315	381	1120	1248	740	863	1029	1373
SRG1	157	58	51	193	68	222	280	245	132	162	274	209
YER095W	1783	1656	1717	1985	1171	1640	770	785	831	714	750	1109
YEL028W	105	127	88	93	76	127	82	63	71	83	72	112
YER045C	748	554	593	1037	488	833	611	564	434	455	535	712
YER088W-B	0	0	0	0	0	0	0	0	0	0	0	0
YER086W	2880	2473	2298	3529	2155	2388	2519	2305	1908	2269	1917	3892
YER188C-A	13	23	14	11	13	20	5	12	6	11	4	11
YER148W	824	430	434	1117	452	849	675	551	370	472	582	735
YEL022W	1575	825	845	1925	977	1266	1143	1186	573	853	1108	1612
YEL001C	2217	1719	1623	2999	1633	2362	1483	1318	1084	1199	1353	1760
YER056C	1654	1405	1149	2032	1239	1371	2766	2772	2850	2744	2242	4110
YER087C-B	947	723	582	1382	631	1056	838	684	507	558	656	737
YEL013W	1114	610	582	1221	593	973	825	847	557	658	692	973
YER074W	8339	8980	7969	11309	6001	7742	8031	6755	6189	8414	7162	11046
tE(UUC)E3	0	0	0	0	0	0	0	0	0	0	0	0
YER133W-A	50	31	33	76	40	57	37	44	33	26	32	47
YER119C-A	9	13	17	23	15	22	11	16	9	8	11	9
YEL063C	1321	903	972	1700	807	1284	883	811	605	595	746	1026
YEL051W	3204	2454	2051	3959	2157	2865	2202	2099	1704	2097	2076	2872
YER190C-B	0	0	0	0	0	0	0	0	0	0	0	0
YEL061C	551	299	368	681	321	499	385	328	156	265	325	510
YER059W	888	718	658	1149	668	1073	685	671	452	464	528	788
YER091C-A	2	1	1	2	5	6	1	0	1	1	0	1
YER140W	499	395	348	683	332	480	385	298	222	277	279	482
YEL056W	1039	806	701	1275	761	1093	797	755	563	558	611	931
YER084W-A	2	0	0	6	3	0	0	1	1	0	0	0
YER036C	4981	3402	3931	6322	3260	4622	4940	4623	2914	4051	3871	7495
YEL009C	10078	9272	7431	12088	7586	8987	8073	7866	6071	7324	7121	12268
YER079C-A	4	2	0	0	1	1	0	2	0	0	0	2
YEL053W-A	5	0	1	10	2	7	8	5	3	6	9	3
tM(CAU)E	0	1	0	1	0	2	2	0	0	0	2	0
YEL030C-A	0	1	1	0	1	1	1	2	1	0	1	1
YEL014C	50	35	27	64	33	66	43	38	21	20	30	46
YER156C	1699	1161	1478	2131	1011	1552	1864	1467	1165	1693	1458	2928
YER162C	1034	650	697	1390	738	970	526	606	368	430	523	683
YER090W	2349	2073	1927	2909	1866	1996	1470	1461	1305	1451	1389	2109
YER074W-A	711	491	490	819	492	755	455	370	343	314	374	432
YER041W	503	334	331	660	359	515	281	270	176	214	243	350
YER165C-A	14	1	2	4	2	4	4	5	0	2	4	1
YER097W	23	10	6	14	7	13	13	8	8	12	13	10
YER112W	761	790	761	1438	647	1191	878	715	534	652	748	884
YER090C-A	0	0	0	0	0	0	0	0	0	0	0	0
YER067C-A	23	15	20	21	17	17	78	96	96	25	76	110
snR67	21	8	5	22	11	21	28	13	8	4	11	20
tH(GUG)E1	2	1	1	3	2	3	1	0	0	1	0	0
YER174C	639	318	304	667	291	583	488	425	344	400	448	571
YER107W-A	45	24	20	52	27	43	59	57	28	55	47	69
YER026C	2823	1482	1628	3400	1422	2627	1869	1785	1419	1294	1717	2180
YER099C	904	848	791	1069	588	830	707	663	507	664	609	1107
YEL048C	68	32	23	47	18	26	73	45	22	34	36	73
YEL070W	84	95	93	94	52	95	37	34	36	36	51	69
YER025W	3193	2106	2202	4268	2278	2521	3084	2999	1940	3104	2827	5232
YEL075W-A	0	0	0	0	0	0	0	0	0	0	0	0
YER126C	667	475	533	1198	413	619	979	682	469	812	695	1396
tI(AAU)E1	1	1	0	3	0	3	0	0	0	0	0	0
YER182W	439	437	331	539	290	504	432	408	324	313	336	444
YER165W	6435	4602	4659	7787	4214	5615	5863	5694	4006	5153	4983	9025
YEL058W	4376	3607	3493	4481	2813	3491	1728	1972	1857	1980	2063	3010
YER060W-A	96	109	83	146	76	94	115	100	110	118	99	168
YER184C	253	209	139	309	213	244	188	211	159	178	162	235
YEL012W	1277	1298	1198	1615	901	1479	600	536	636	493	579	609
YEL020W-A	103	137	105	127	84	129	81	61	76	75	60	102
YER077C	562	289	356	673	330	544	388	384	243	312	336	527
YER039C	133	133	91	106	74	144	50	55	63	49	42	69
YER042W	1003	607	575	1122	634	924	287	273	264	200	213	337
YER019W	1790	1769	1956	2210	1320	1811	1080	1202	1146	1046	1108	1909
YER039C-A	83	74	58	55	52	67	47	40	33	26	40	54
YER058W	361	399	385	523	288	387	225	215	263	196	218	283
YER110C	2020	1373	1275	2590	1178	1657	2620	2172	1222	2182	1760	3878
YER135C	11	9	15	18	9	21	6	5	7	5	10	7
YEL023C	343	194	226	417	193	340	246	207	142	158	173	307
YEL077C	230	238	293	302	179	218	74	122	97	107	87	164
tI(AAU)E2	0	1	0	0	0	0	0	0	1	1	0	0
YER001W	330	159	137	403	194	281	975	1008	831	924	944	1384
YEL020C	716	790	571	912	540	693	362	388	408	419	381	556
YEL044W	2008	2429	2059	2523	1646	2150	793	655	631	677	703	1112
YER180C	327	170	175	380	189	418	259	269	154	162	269	313
YER087W	219	150	116	240	124	192	160	177	131	138	153	196
YER055C	2665	2444	2012	3068	1923	2145	3147	3100	3425	3128	3217	4587
tR(ACG)E	0	0	0	0	0	0	0	0	0	0	1	0
YER091C	9196	7992	6834	10507	6027	7931	1660	2000	4819	2198	2153	2614
YER138C	0	0	0	0	0	0	0	0	0	0	1	0
YER137C-A	0	0	0	0	0	0	0	0	0	0	0	0
YER159C-A	0	0	0	0	0	0	0	0	0	0	0	0
YER160C	0	0	0	0	0	0	0	0	0	0	1	0
YHR094C	2942	2247	2444	3753	1875	3003	4259	3415	1173	1835	2495	5249
YHL031C	247	297	280	281	173	273	126	140	159	144	131	252
YHL002W	900	860	908	1179	719	1105	666	605	572	551	567	888
YHR219C-A	0	0	0	0	0	0	0	0	0	0	0	0
YHR045W	1055	629	699	1291	598	972	669	600	410	519	503	789
YHR084W	592	329	406	764	353	600	576	539	261	401	516	709
YHR126C	5	1	6	8	2	8	1	0	1	0	1	3
tS(AGA)H	2	0	0	0	0	0	1	0	0	0	0	0
YHR125W	5	3	1	3	1	1	1	0	1	0	1	0
YHR206W	947	1084	981	1290	695	1009	1012	956	614	1046	771	1715
YHR097C	1653	1257	1277	2188	1130	2157	1677	1832	1478	1277	1648	1678
YHR005C-A	1915	1161	1330	2386	1195	1930	1667	1379	1074	1107	1256	1799
YHR193C-A	0	0	0	0	1	0	0	0	0	0	0	1
YHR007C	4359	4114	3740	5723	3236	3551	6505	5307	3747	5973	4557	10356
YHR214C-D	0	0	0	0	0	0	0	0	0	0	0	0
YHR212W-A	0	0	0	0	0	0	0	0	0	0	0	0
YHR184W	62	20	25	94	48	80	44	27	16	24	19	37
YHR132C	2918	2435	2396	3386	1994	2671	1528	1590	1302	1375	1412	2322
YHR182C-A	38	19	12	40	9	21	38	29	33	62	41	28
YHR025W	2816	2434	2230	3626	2364	2253	2066	2312	1969	2292	2212	4107
YHR055C	0	0	0	0	0	0	0	0	0	0	0	0
YHR073W	1934	1324	1294	2439	1178	1839	1277	1266	856	1146	1144	1753
YHL015W-A	18	23	15	22	12	29	5	13	2	0	6	2
YHR064C	3847	3559	3135	4634	2863	3005	3954	3960	2948	4667	3532	6786
YHL041W	5	2	2	4	2	6	6	3	1	2	6	4
YHR143W	2591	3166	3055	4071	2098	3173	5152	4563	3854	4172	4190	7148
YHR052W-A	0	0	0	0	0	0	0	0	0	0	0	0
YHL047C	1023	694	654	1123	620	879	2188	2999	1564	1728	2048	3456
